n,mean_burst,std_burst,mean_arrival,std_arrival,mean_priority,std_priority,max_burst,min_burst,max_arrival,min_arrival,label
6,6.166666666666667,2.967415635794143,1.8333333333333333,1.3437096247164249,2.5,1.5,9,2,4,0,SJF
7,7.0,2.138089935299395,2.0,1.3093073414159542,3.4285714285714284,1.2936264483053452,9,4,4,0,SJF
7,5.857142857142857,3.0904725218262765,3.0,1.8516401995451028,2.857142857142857,1.3552618543578767,10,1,5,0,SJF
8,5.875,2.027159342528357,1.75,1.6393596310755,2.5,1.3228756555322954,9,3,5,0,SJF
6,3.1666666666666665,2.544056253745625,3.6666666666666665,1.8856180831641267,2.8333333333333335,0.6871842709362768,8,1,5,1,SJF
5,8.6,1.8547236990991407,2.2,1.7204650534085253,3.6,1.019803902718557,10,5,5,0,SJF
5,3.8,2.2271057451320084,3.0,1.6733200530681511,4.0,1.0954451150103321,7,2,5,0,SJF
8,5.125,2.6190408549696205,2.125,1.5360257159305635,4.0,1.224744871391589,9,1,5,0,SJF
6,5.166666666666667,2.793842435706702,2.6666666666666665,1.4907119849998598,2.6666666666666665,1.4907119849998598,10,2,5,1,SJF
6,4.666666666666667,2.0548046676563256,1.6666666666666667,1.795054935711501,3.3333333333333335,1.7950549357115015,8,1,5,0,SJF
3,7.333333333333333,3.0912061651652345,3.6666666666666665,0.4714045207910317,3.3333333333333335,1.247219128924647,10,3,4,3,SJF
3,4.666666666666667,3.0912061651652345,2.0,2.160246899469287,2.3333333333333335,1.247219128924647,9,2,5,0,FCFS
5,6.0,2.6076809620810595,1.6,1.624807680927192,3.2,1.16619037896906,9,2,4,0,SJF
5,4.8,2.2271057451320084,1.8,1.7204650534085253,2.2,1.16619037896906,9,3,5,0,SJF
8,5.375,2.394655507583502,2.875,1.6153559979150107,2.5,1.4142135623730951,10,3,5,0,SJF
3,6.666666666666667,1.699673171197595,1.3333333333333333,1.247219128924647,3.0,1.4142135623730951,9,5,3,0,FCFS
5,7.0,2.1908902300206643,2.4,1.854723699099141,2.0,1.0954451150103321,10,4,5,0,SJF
3,8.333333333333334,2.357022603955158,1.6666666666666667,1.247219128924647,2.3333333333333335,0.4714045207910317,10,5,3,0,FCFS
5,6.6,2.4979991993593593,2.4,1.854723699099141,3.6,1.019803902718557,10,4,5,0,SJF
7,5.428571428571429,2.969229955832361,2.857142857142857,1.6413036132965795,4.0,1.3093073414159542,10,1,5,0,SJF
3,3.0,1.4142135623730951,2.6666666666666665,1.247219128924647,2.6666666666666665,1.247219128924647,5,2,4,1,FCFS
7,5.285714285714286,2.813959371941744,1.4285714285714286,1.049781318335648,4.0,0.9258200997725514,10,2,3,0,SJF
3,6.333333333333333,3.299831645537222,1.0,0.816496580927726,2.6666666666666665,0.9428090415820634,10,2,2,0,SJF
7,3.4285714285714284,1.761261143705422,2.857142857142857,1.2453996981544782,3.142857142857143,1.456862718169367,7,2,5,1,SJF
4,3.0,2.449489742783178,1.75,2.0463381929681126,1.75,1.299038105676658,7,1,5,0,SJF
3,3.0,0.816496580927726,3.0,0.816496580927726,4.0,0.816496580927726,4,2,4,2,SJF
5,4.4,2.1540659228538015,2.0,1.6733200530681511,3.8,0.7483314773547882,7,1,5,0,SJF
7,5.428571428571429,2.770102775666474,3.0,1.4142135623730951,3.0,1.6035674514745464,9,1,5,1,SJF
3,6.666666666666667,0.4714045207910317,1.6666666666666667,2.357022603955158,4.0,0.816496580927726,7,6,5,0,FCFS
3,5.666666666666667,2.8674417556808756,2.6666666666666665,1.247219128924647,2.3333333333333335,1.247219128924647,9,2,4,1,FCFS
5,6.2,3.867815921162743,2.0,1.7888543819998317,3.0,1.4142135623730951,10,1,5,0,SJF
3,4.0,2.160246899469287,1.3333333333333333,1.247219128924647,3.0,0.816496580927726,7,2,3,0,SJF
5,4.2,2.227105745132009,2.4,1.3564659966250536,2.6,1.019803902718557,8,1,4,0,SJF
8,5.5,3.082207001484488,1.375,1.3169567191065923,3.125,1.5360257159305635,10,1,4,0,SJF
4,4.75,3.2691742076555053,3.5,1.5,3.0,0.7071067811865476,10,1,5,1,SJF
6,4.166666666666667,2.608745973749755,3.6666666666666665,0.7453559924999299,2.8333333333333335,1.3437096247164249,7,1,5,3,SJF
8,4.875,2.9764702249476644,2.75,1.299038105676658,2.375,1.2183492931011204,10,1,5,1,SJF
3,7.666666666666667,2.6246692913372702,1.0,0.816496580927726,1.3333333333333333,0.4714045207910317,10,4,2,0,SJF
5,6.4,2.4979991993593593,1.8,1.7204650534085255,2.6,1.3564659966250536,9,3,5,0,SJF
5,5.0,2.280350850198276,3.4,1.624807680927192,4.0,1.2649110640673518,9,3,5,1,SJF
4,7.5,2.598076211353316,2.5,1.118033988749895,3.25,1.479019945774904,10,4,4,1,SJF
5,5.6,2.0591260281974,1.8,1.7204650534085255,2.6,1.4966629547095767,9,3,5,0,SJF
6,4.833333333333333,2.544056253745625,3.1666666666666665,2.266911751455907,3.3333333333333335,1.4907119849998596,8,2,5,0,SJF
5,4.4,1.8547236990991407,2.4,1.019803902718557,3.6,1.4966629547095764,6,1,4,1,FCFS
3,7.333333333333333,1.8856180831641267,2.0,2.160246899469287,3.3333333333333335,1.699673171197595,10,6,5,0,SJF
7,4.571428571428571,2.3211538298959886,1.5714285714285714,1.6781914463529617,3.142857142857143,1.6413036132965795,9,1,5,0,SJF
4,7.5,1.6583123951777,3.0,1.5811388300841898,3.75,1.6393596310755,9,5,5,1,SJF
7,4.142857142857143,2.5872528966106905,2.2857142857142856,1.6659862556700857,2.857142857142857,1.5518257844571737,10,1,5,0,SJF
6,4.333333333333333,3.72677996249965,3.1666666666666665,1.7716909687891083,2.5,0.9574271077563381,10,1,5,0,SJF
8,5.25,3.152380053229623,1.0,1.5811388300841898,2.5,1.4142135623730951,9,1,5,0,SJF
5,6.2,2.227105745132009,2.6,1.624807680927192,3.2,1.6,8,2,5,1,SJF
7,7.0,1.6035674514745464,2.142857142857143,1.6413036132965795,3.7142857142857144,1.0301575072754257,10,5,5,0,SJF
8,5.375,2.394655507583502,3.0,1.8708286933869707,2.125,1.4523687548277813,9,2,5,0,SJF
6,4.166666666666667,2.3392781412696997,2.0,1.4142135623730951,2.8333333333333335,1.3437096247164249,9,2,5,1,SJF
5,6.2,1.9390719429665317,2.4,1.019803902718557,3.0,1.0954451150103321,9,4,4,1,SJF
6,6.166666666666667,2.733536577809454,2.5,1.8027756377319946,3.3333333333333335,1.4907119849998598,9,1,5,1,SJF
5,6.8,3.4292856398964497,2.4,1.4966629547095764,3.0,1.6733200530681511,10,1,5,1,SJF
3,5.333333333333333,0.9428090415820634,4.333333333333333,0.4714045207910317,2.3333333333333335,1.8856180831641267,6,4,5,4,SJF
6,5.0,2.3804761428476167,2.1666666666666665,1.0671873729054748,3.6666666666666665,1.3743685418725535,9,1,3,0,SJF
3,5.666666666666667,3.39934634239519,1.3333333333333333,0.9428090415820634,2.3333333333333335,1.247219128924647,9,1,2,0,FCFS
3,6.0,0.0,1.6666666666666667,1.699673171197595,3.6666666666666665,1.8856180831641267,6,6,4,0,FCFS
8,4.625,1.4086784586980805,2.125,1.4523687548277813,2.5,1.4142135623730951,7,2,4,0,SJF
6,5.166666666666667,3.0776975521032313,2.1666666666666665,1.21335164821342,3.3333333333333335,1.7950549357115015,10,2,4,0,SJF
3,4.333333333333333,2.6246692913372702,2.0,0.816496580927726,1.3333333333333333,0.4714045207910317,8,2,3,1,RR
8,6.5,3.082207001484488,1.875,1.4523687548277813,3.125,1.2686114456365274,10,2,4,0,SJF
5,7.6,3.006659275674582,2.8,1.7204650534085255,3.2,1.469693845669907,10,3,5,0,SJF
7,6.142857142857143,3.522522287410844,2.5714285714285716,1.178030178747903,2.4285714285714284,1.178030178747903,10,1,4,1,SJF
3,5.333333333333333,0.4714045207910317,2.0,1.632993161855452,1.0,0.0,6,5,4,0,FCFS
7,5.857142857142857,3.0438965360946453,2.2857142857142856,1.2777531299998797,2.142857142857143,1.355261854357877,10,1,5,1,SJF
7,5.285714285714286,3.010186786529354,2.2857142857142856,1.6659862556700857,3.0,1.3093073414159542,10,1,4,0,SJF
5,8.4,0.7999999999999999,2.8,1.469693845669907,3.6,1.3564659966250538,10,8,5,1,SJF
8,6.625,2.8256636388643286,3.25,1.713913650100261,3.375,1.3169567191065923,10,1,5,0,SJF
3,3.3333333333333335,0.4714045207910317,3.6666666666666665,1.8856180831641267,2.6666666666666665,1.247219128924647,4,3,5,1,FCFS
3,3.0,1.4142135623730951,4.666666666666667,0.4714045207910317,2.6666666666666665,1.247219128924647,4,1,5,4,SJF
6,6.166666666666667,3.287180487219337,3.5,1.6072751268321592,4.166666666666667,1.0671873729054746,10,2,5,1,SJF
8,6.375,2.9553976043842223,1.0,1.118033988749895,3.625,1.1110243021644486,10,1,3,0,SJF
5,4.8,2.7129319932501073,2.2,2.039607805437114,3.4,1.3564659966250536,10,2,5,0,SJF
6,5.0,3.7859388972001824,3.1666666666666665,1.5723301886761007,3.5,1.118033988749895,10,1,5,0,SJF
3,6.333333333333333,1.699673171197595,2.6666666666666665,1.247219128924647,2.3333333333333335,1.247219128924647,8,4,4,1,SJF
7,6.142857142857143,2.747912008810192,2.5714285714285716,2.1946130708196026,3.7142857142857144,0.880630571852711,10,2,5,0,SJF
4,6.0,3.5355339059327378,2.75,0.82915619758885,2.75,1.479019945774904,10,2,4,2,SJF
8,6.375,2.6427968139832467,1.75,2.0463381929681126,2.75,1.0897247358851685,10,2,5,0,SJF
3,7.0,2.8284271247461903,4.666666666666667,0.4714045207910317,3.3333333333333335,1.247219128924647,9,3,5,4,FCFS
6,4.666666666666667,2.6246692913372702,2.8333333333333335,1.9507833184532708,3.6666666666666665,1.3743685418725535,9,1,5,0,SJF
4,5.0,2.23606797749979,2.5,2.0615528128088303,3.25,1.0897247358851685,8,2,5,0,SJF
5,4.0,2.9664793948382653,2.6,1.3564659966250538,2.6,1.3564659966250536,8,1,4,1,SJF
7,5.428571428571429,3.619674131234265,2.5714285714285716,1.761261143705422,3.2857142857142856,1.577908716741037,10,1,5,0,SJF
5,5.0,3.0983866769659336,2.6,1.2000000000000002,2.6,1.019803902718557,10,2,4,1,SJF
8,6.625,2.8256636388643286,3.375,0.9921567416492215,3.75,1.3919410907075054,10,2,5,2,SJF
4,6.0,2.5495097567963922,2.0,2.1213203435596424,3.0,1.224744871391589,10,3,5,0,SJF
4,7.25,1.920286436967152,2.25,0.82915619758885,4.25,0.82915619758885,10,5,3,1,FCFS
7,5.142857142857143,3.0438965360946453,2.4285714285714284,1.3997084244475304,2.4285714285714284,0.7284313590846836,9,1,4,1,SJF
4,6.0,2.1213203435596424,2.0,1.5811388300841898,2.5,1.5,8,3,4,0,SJF
5,4.8,2.4819347291981715,3.0,1.7888543819998317,3.8,0.7483314773547882,9,2,5,0,SJF
7,6.571428571428571,2.4411439272335804,2.7142857142857144,1.749635530559413,3.7142857142857144,1.749635530559413,10,2,4,0,SJF
3,8.333333333333334,1.247219128924647,3.0,1.4142135623730951,3.3333333333333335,1.247219128924647,10,7,4,1,SJF
3,4.666666666666667,2.6246692913372702,4.666666666666667,0.4714045207910317,2.3333333333333335,1.8856180831641267,7,1,5,4,FCFS
6,5.166666666666667,3.435921354681384,4.333333333333333,0.7453559924999298,2.3333333333333335,1.3743685418725535,10,1,5,3,SJF
3,6.0,0.816496580927726,2.6666666666666665,0.4714045207910317,2.6666666666666665,1.699673171197595,7,5,3,2,SJF
8,6.25,2.331844763272204,2.875,1.7633419974582356,2.75,1.299038105676658,10,3,5,0,SJF
4,2.75,1.0897247358851685,2.75,1.479019945774904,2.0,0.7071067811865476,4,1,5,1,FCFS
8,4.625,2.9973947020704497,2.625,2.394655507583502,3.75,1.0897247358851685,10,2,5,0,SJF
3,8.666666666666666,1.8856180831641267,0.6666666666666666,0.9428090415820634,2.6666666666666665,0.9428090415820634,10,6,2,0,SJF
7,5.285714285714286,2.762725657973388,2.142857142857143,1.7261494247992248,2.142857142857143,0.989743318610787,9,1,5,0,SJF
6,3.0,2.0816659994661326,2.5,1.9790570145063195,2.8333333333333335,1.3437096247164249,7,1,5,0,SJF
4,4.75,3.5619517121937516,2.0,1.224744871391589,3.25,1.0897247358851685,10,1,3,0,SJF
8,6.25,3.897114317029974,3.125,1.6909686573085854,2.625,1.4947825928876748,10,1,5,1,SJF
8,6.75,2.436698586202241,1.25,1.0897247358851685,3.375,1.4947825928876748,9,2,3,0,SJF
5,3.6,2.939387691339814,3.0,1.7888543819998317,3.0,1.0954451150103321,9,1,5,0,SJF
3,6.0,0.816496580927726,1.6666666666666667,0.9428090415820634,2.3333333333333335,1.247219128924647,7,5,3,1,SJF
5,5.6,2.65329983228432,3.6,1.2000000000000002,3.4,1.3564659966250538,10,2,5,2,SJF
8,5.375,2.7357585785299112,3.625,1.2183492931011204,3.0,1.0,9,1,5,1,SJF
4,6.75,2.5860201081971503,1.5,1.118033988749895,3.0,1.5811388300841898,10,3,3,0,SJF
4,6.5,2.179449471770337,1.25,1.299038105676658,2.75,1.0897247358851685,9,3,3,0,SJF
8,7.0,2.3979157616563596,2.25,1.299038105676658,2.375,0.8569568250501305,10,2,4,0,SJF
7,5.428571428571429,1.5907898179514348,2.7142857142857144,1.6659862556700857,3.5714285714285716,1.178030178747903,8,3,5,0,SJF
8,6.125,2.4717149916606487,1.875,1.2686114456365274,2.75,1.7853571071357126,10,3,3,0,SJF
5,5.0,2.756809750418044,3.2,1.8330302779823362,2.8,1.16619037896906,9,1,5,0,SJF
4,5.75,2.0463381929681126,1.0,1.7320508075688772,2.0,1.7320508075688772,9,4,4,0,SJF
8,5.75,2.947456530637899,2.375,1.7275343701356567,2.625,1.5761900266148114,10,2,4,0,SJF
6,4.0,1.632993161855452,2.6666666666666665,1.7950549357115013,2.3333333333333335,1.8856180831641267,6,1,5,0,SJF
6,4.833333333333333,3.8908725099762504,2.3333333333333335,1.7950549357115013,2.3333333333333335,1.1055415967851334,10,1,5,0,SJF
7,5.714285714285714,3.768830273792263,1.2857142857142858,1.2777531299998799,2.857142857142857,0.989743318610787,10,1,3,0,SJF
7,5.142857142857143,2.2314999074019015,1.7142857142857142,1.2777531299998797,2.4285714285714284,1.049781318335648,9,3,4,0,SJF
5,4.6,2.4166091947189146,2.4,1.4966629547095764,2.0,0.8944271909999159,8,2,5,1,SJF
7,5.142857142857143,2.695423180587601,2.142857142857143,1.7261494247992246,3.4285714285714284,1.178030178747903,10,2,5,0,SJF
7,5.0,3.116774889895918,3.142857142857143,1.4568627181693672,2.7142857142857144,1.5779087167410373,10,1,5,1,SJF
6,4.0,1.7320508075688772,2.5,1.9790570145063195,3.1666666666666665,1.5723301886761007,6,2,5,0,SJF
4,6.25,3.344772040064913,3.25,1.920286436967152,2.75,1.479019945774904,10,2,5,0,SJF
8,6.875,2.4717149916606487,2.5,1.5811388300841898,3.0,1.3228756555322954,10,2,5,0,SJF
8,5.875,2.8476964374736293,3.75,1.299038105676658,2.25,1.1989578808281798,9,1,5,1,SJF
7,5.285714285714286,2.4907993963089563,1.4285714285714286,1.6781914463529615,3.2857142857142856,1.577908716741037,9,2,5,0,SJF
5,5.8,2.0396078054371136,3.2,1.9390719429665317,3.2,1.6,8,3,5,0,FCFS
5,5.0,1.7888543819998317,4.4,1.2,2.2,1.6,8,3,5,2,SJF
6,5.833333333333333,3.435921354681384,3.6666666666666665,1.7950549357115013,3.8333333333333335,0.8975274678557507,10,1,5,0,SJF
7,5.285714285714286,2.962348764761103,2.142857142857143,1.7261494247992246,2.7142857142857144,1.385051387833237,10,2,5,0,SJF
8,4.0,2.3979157616563596,2.375,1.9324531042175384,3.25,1.299038105676658,9,1,5,0,SJF
3,5.666666666666667,1.699673171197595,3.6666666666666665,1.247219128924647,2.6666666666666665,1.247219128924647,8,4,5,2,FCFS
7,4.857142857142857,2.030381486221699,2.857142857142857,1.8070158058105026,2.2857142857142856,1.5779087167410373,8,2,5,0,SJF
4,4.0,2.449489742783178,2.25,1.920286436967152,3.0,1.224744871391589,8,2,5,0,SJF
5,8.2,1.8330302779823358,3.2,1.16619037896906,3.2,0.9797958971132712,10,5,5,2,SJF
6,4.333333333333333,2.6874192494328497,2.5,1.3844373104863459,2.8333333333333335,1.5723301886761005,9,1,5,1,SJF
5,4.8,2.7856776554368237,2.2,0.9797958971132712,4.4,0.48989794855663565,8,1,3,1,SJF
4,4.5,3.2015621187164243,3.75,1.6393596310755,3.25,1.299038105676658,9,1,5,1,SJF
4,8.0,0.7071067811865476,4.25,0.82915619758885,3.75,1.0897247358851685,9,7,5,3,FCFS
5,4.2,2.3151673805580453,2.4,1.7435595774162693,2.8,0.7483314773547882,8,1,5,0,SJF
5,3.0,0.8944271909999159,4.0,0.6324555320336759,2.4,0.4898979485566356,4,2,5,3,SJF
8,6.375,2.8256636388643286,2.25,2.0463381929681126,3.5,1.4142135623730951,10,2,5,0,SJF
3,9.0,0.0,4.0,0.816496580927726,3.3333333333333335,1.247219128924647,9,9,5,3,FCFS
5,5.8,3.4292856398964497,2.0,1.7888543819998317,3.6,1.3564659966250538,10,1,4,0,SJF
4,2.75,1.0897247358851685,2.25,1.920286436967152,2.75,1.479019945774904,4,1,5,0,FCFS
8,5.25,2.48746859276655,2.0,1.8708286933869707,3.375,0.9921567416492215,9,1,5,0,SJF
7,5.857142857142857,3.0438965360946453,3.2857142857142856,1.6659862556700857,2.857142857142857,1.4568627181693672,9,1,5,1,SJF
3,7.666666666666667,2.0548046676563256,3.3333333333333335,1.699673171197595,3.0,1.632993161855452,10,5,5,1,FCFS
3,5.333333333333333,0.4714045207910317,3.0,0.816496580927726,2.3333333333333335,0.4714045207910317,6,5,4,2,SJF
7,5.714285714285714,2.602981022612657,2.7142857142857144,1.577908716741037,2.4285714285714284,1.3997084244475304,9,1,5,1,SJF
8,4.375,2.7357585785299112,2.25,1.7853571071357126,2.5,1.118033988749895,9,2,5,0,SJF
7,4.714285714285714,1.9059520091609048,1.5714285714285714,1.5907898179514348,3.2857142857142856,1.577908716741037,7,2,4,0,SJF
8,6.75,2.436698586202241,3.25,1.8540496217739157,2.625,1.2183492931011204,10,2,5,0,SJF
5,5.2,1.469693845669907,2.6,1.8547236990991407,3.8,0.9797958971132712,7,3,5,0,FCFS
8,6.5,2.23606797749979,1.25,1.3919410907075054,3.375,1.2183492931011204,10,2,4,0,SJF
7,4.142857142857143,2.2314999074019015,3.4285714285714284,1.178030178747903,2.7142857142857144,1.0301575072754257,8,2,5,1,SJF
5,7.2,1.469693845669907,4.4,0.7999999999999999,2.8,1.16619037896906,10,6,5,3,SJF
3,8.333333333333334,1.699673171197595,3.6666666666666665,1.247219128924647,2.3333333333333335,1.247219128924647,10,6,5,2,FCFS
3,5.333333333333333,3.6817870057290873,3.6666666666666665,1.247219128924647,2.6666666666666665,1.247219128924647,10,1,5,2,FCFS
6,6.166666666666667,3.435921354681384,2.0,1.632993161855452,2.1666666666666665,0.6871842709362768,10,1,5,0,SJF
5,5.2,2.1354156504062622,3.4,1.019803902718557,2.6,1.3564659966250536,8,2,5,2,SJF
8,5.0,3.0,2.625,2.117634293262177,2.5,1.5,10,1,5,0,SJF
4,7.75,0.4330127018922193,0.75,0.82915619758885,3.5,1.5,8,7,2,0,SJF
8,4.875,2.9341736485763756,2.375,1.5761900266148114,2.625,1.4086784586980805,10,1,5,0,SJF
4,7.0,3.082207001484488,4.0,1.224744871391589,2.75,1.299038105676658,10,3,5,2,FCFS
7,6.428571428571429,2.5555062599997598,1.8571428571428572,1.8070158058105026,1.8571428571428572,0.6388765649999398,10,2,5,0,SJF
3,7.333333333333333,2.357022603955158,2.0,2.160246899469287,3.0,0.816496580927726,9,4,5,0,FCFS
6,5.5,3.304037933599835,1.6666666666666667,1.4907119849998596,3.8333333333333335,1.3437096247164249,10,1,4,0,SJF
4,3.25,1.479019945774904,2.0,1.0,2.0,1.7320508075688772,5,1,3,1,SJF
5,6.2,2.481934729198171,2.4,2.244994432064365,2.8,1.32664991614216,9,2,5,0,SJF
4,6.75,1.479019945774904,1.5,1.5,3.0,0.7071067811865476,9,5,4,0,SJF
5,6.6,2.33238075793812,2.0,1.7888543819998317,3.0,1.2649110640673518,10,4,5,0,SJF
4,6.25,0.82915619758885,2.0,2.1213203435596424,2.75,1.0897247358851685,7,5,5,0,SJF
3,9.333333333333334,0.9428090415820634,3.0,1.4142135623730951,4.0,0.816496580927726,10,8,5,2,SJF
5,3.2,1.9390719429665317,3.0,1.7888543819998317,3.0,1.4142135623730951,6,1,5,1,SJF
3,5.666666666666667,2.494438257849294,2.0,1.4142135623730951,2.3333333333333335,1.247219128924647,9,3,4,1,SJF
4,5.5,4.031128874149275,2.0,1.4142135623730951,4.0,1.0,10,1,4,0,FCFS
4,7.75,2.48746859276655,2.25,1.6393596310755,2.5,1.6583123951777,10,4,5,1,SJF
7,5.571428571428571,2.8713930346059686,2.0,1.8516401995451028,3.5714285714285716,1.2936264483053452,10,1,5,0,SJF
5,6.0,2.6076809620810595,2.4,1.4966629547095764,3.8,1.16619037896906,10,2,5,1,SJF
7,5.0,1.6035674514745464,2.7142857142857144,1.9059520091609048,3.2857142857142856,1.0301575072754257,7,3,5,0,SJF
4,7.25,3.6996621467371855,2.75,1.479019945774904,3.75,1.0897247358851685,10,1,5,1,FCFS
5,2.8,1.16619037896906,4.0,0.8944271909999159,2.6,1.3564659966250538,4,1,5,3,SJF
4,5.75,2.165063509461097,2.0,1.5811388300841898,4.0,1.0,9,3,4,0,SJF
7,5.428571428571429,1.9897697538834456,2.857142857142857,1.4568627181693672,2.0,0.9258200997725514,8,3,5,1,SJF
3,5.0,3.265986323710904,2.6666666666666665,1.699673171197595,3.6666666666666665,1.247219128924647,9,1,5,1,SJF
8,5.625,2.7357585785299112,1.625,1.7275343701356567,3.0,1.224744871391589,10,2,4,0,SJF
3,4.666666666666667,2.357022603955158,4.333333333333333,0.9428090415820634,2.6666666666666665,1.699673171197595,8,3,5,3,FCFS
5,4.6,3.49857113690718,3.4,1.019803902718557,2.2,0.7483314773547882,10,1,5,2,SJF
7,6.0,2.32992949004287,1.8571428571428572,1.8070158058105026,3.0,1.3093073414159542,10,3,5,0,SJF
3,8.0,1.4142135623730951,2.3333333333333335,1.699673171197595,2.6666666666666665,1.699673171197595,9,6,4,0,FCFS
5,4.4,3.006659275674582,1.6,1.4966629547095767,3.0,1.7888543819998317,9,2,4,0,SJF
4,4.5,2.692582403567252,2.25,0.82915619758885,3.75,1.0897247358851685,9,2,3,1,SJF
6,4.5,2.362907813126304,2.6666666666666665,1.5986105077709065,3.0,2.0,7,1,5,0,SJF
6,6.666666666666667,2.2852182001336816,3.0,1.4142135623730951,3.5,1.8027756377319946,9,3,5,2,SJF
5,5.2,1.9390719429665317,3.0,1.8973665961010275,3.2,1.32664991614216,8,3,5,0,SJF
3,8.0,1.632993161855452,3.6666666666666665,0.4714045207910317,3.3333333333333335,0.9428090415820634,10,6,4,3,FCFS
5,6.6,0.8,2.8,1.7204650534085253,2.0,1.2649110640673518,8,6,5,0,SJF
8,5.875,2.666341125962693,2.875,1.6909686573085854,3.625,1.4086784586980805,10,1,5,1,SJF
7,5.857142857142857,2.294625486315573,2.2857142857142856,1.8294640678379568,2.857142857142857,1.6413036132965795,9,3,5,0,SJF
7,5.571428571428571,2.1946130708196026,3.142857142857143,1.2453996981544782,2.7142857142857144,0.880630571852711,9,2,5,1,SJF
6,4.833333333333333,3.0776975521032313,3.0,1.9148542155126762,2.3333333333333335,0.9428090415820634,10,2,5,0,SJF
5,4.2,1.469693845669907,2.4,1.624807680927192,1.2,0.4000000000000001,6,2,4,0,SJF
8,4.75,2.947456530637899,3.0,1.7320508075688772,2.375,0.9921567416492215,9,1,5,0,SJF
8,6.25,2.331844763272204,2.875,1.964529205687714,3.5,1.224744871391589,10,3,5,0,SJF
4,6.5,3.5,3.5,2.0615528128088303,4.0,1.224744871391589,10,1,5,0,SJF
4,8.5,1.118033988749895,2.0,1.4142135623730951,2.5,1.6583123951777,10,7,4,0,FCFS
6,6.166666666666667,2.034425935955617,3.1666666666666665,1.8633899812498247,3.5,1.6072751268321592,9,3,5,1,SJF
3,6.666666666666667,3.299831645537222,3.0,1.632993161855452,4.333333333333333,0.9428090415820634,9,2,5,1,FCFS
4,4.0,3.082207001484488,4.25,0.82915619758885,3.25,1.479019945774904,8,1,5,3,SJF
